,id,item,rating
3924,496,Q126,4
3925,496,Q54_5,4
3926,496,Q114,5
3927,496,Q108__1,5
3928,496,Q50,5
3929,497,Q108,1
3930,497,Q141,1
3931,497,Q53_1,5
3932,497,Q53_2,5
3933,497,Q53_3,5
3934,497,Q53_4,5
3935,497,Q55,5
3936,497,Q130,5
3937,497,Q106_3,5
3938,497,Q126,5
3939,498,Q114_3,1
3940,498,Q116__1,1
3941,498,Q137,1
3942,498,Q5,1
3943,498,Q129,2
3944,498,Q6_3,2
3945,498,Q114_2,3
3946,498,Q3,3
3947,498,Q6_1,3
3948,498,Q6_2,3
3949,498,Q6_4,3
3950,498,Q7,4
3951,498,Q60,4
3952,499,Q137,1
3953,499,Q129,3
3954,499,Q114_1,3
3955,499,Q114_2,3
3956,499,Q114_3,3
3957,499,Q116__1,3
3958,500,Q106_1,1
3959,500,Q106_2,1
3960,500,Q106_3,1
3961,500,Q108,1
3962,500,Q141,1
3963,500,Q130,5
3964,500,Q126,5
3965,501,Q108,1
3966,501,Q126,2
3967,501,Q130,3
3968,501,Q106_2,3
3969,501,Q141,4
3970,502,Q114_2,1
3971,502,Q129,2
3972,502,Q116__1,3
3973,502,Q137,4
3974,503,Q52,2
3975,503,Q107__1,3
3976,503,Q53_1,5
3977,503,Q53_2,5
3978,503,Q53_3,5
3979,503,Q53_4,5
3980,503,Q114,5
3981,503,Q108__1,5
3982,504,Q35,1
3983,504,Q111,1
3984,504,Q3,3
3985,504,Q6_3,3
3986,504,Q6_4,3
3987,504,Q7,3
3988,504,Q5,4
3989,504,Q6_1,4
3990,504,Q6_2,4
3991,504,Q60,4
3992,504,Q120,5
3993,505,Q107,1
3994,505,Q11,2
3995,505,Q9,3
3996,505,Q8,4
3997,505,Q12,5
3998,506,Q108,1
3999,506,Q141,1
4000,506,Q106_1,3
4001,506,Q48,3
4002,506,Q130,5
4003,506,Q126,5
4004,506,Q114,5
4005,506,Q108__1,5
4006,506,Q50,5
4007,506,Q54_1,5
4008,506,Q54_2,5
4009,506,Q54_3,5
4010,506,Q54_4,5
4011,506,Q54_5,5
4012,507,Q137,1
4013,507,Q116__1,4
4014,507,Q35,4
4015,507,Q111,4
4016,507,Q129,5
4017,507,Q114_1,5
4018,507,Q114_2,5
4019,507,Q114_3,5
4020,507,Q120,5
4021,507,Q37_1,5
4022,507,Q37_2,5
4023,507,Q37_3,5
4024,507,Q112__1,5
4025,508,Q108,1
4026,508,Q141,1
4027,508,Q91_1,2
4028,508,Q91_2,2
4029,508,Q132,3
4030,508,Q106_1,3
4031,508,Q106_2,3
4032,508,Q126,3
4033,508,Q130,4
4034,508,Q91_3,5
4035,509,Q138,1
4036,509,Q40,1
4037,509,Q15,1
4038,509,Q109,3
4039,509,Q100,4
4040,509,Q104,4
4041,509,Q131,5
4042,509,Q102_1,5
4043,509,Q102_2,5
4044,510,Q11,1
4045,510,Q107,1
4046,510,Q12,2
4047,510,Q8,4
4048,510,Q9,5
4049,511,Q107__1,4
4050,511,Q53_1,5
4051,511,Q53_3,5
4052,511,Q55,5
4053,511,Q114,5
4054,511,Q108__1,5
4055,511,Q50,5
4056,511,Q54_1,5
4057,511,Q54_2,5
4058,511,Q54_3,5
4059,511,Q54_4,5
4060,511,Q54_5,5
4061,512,Q53_1,1
4062,512,Q53_2,1
4063,512,Q53_3,1
4064,512,Q53_4,1
4065,512,Q55,1
4066,512,Q130,1
4067,512,Q126,1
4068,512,Q108,1
4069,512,Q106_1,3
4070,512,Q106_2,3
4071,512,Q106_3,3
4072,512,Q141,4
4073,513,Q96,1
4074,513,Q104,1
4075,513,Q138,1
4076,513,Q109,3
4077,513,Q131,4
4078,513,Q100,4
4079,513,Q134,4
4080,513,Q102_1,5
4081,513,Q102_2,5
4082,513,Q102_4,5
4083,514,Q137,1
4084,514,Q116__1,4
4085,514,Q129,5
4086,514,Q114_1,5
4087,514,Q114_2,5
4088,515,Q116__1,1
4089,515,Q137,1
4090,515,Q34,1
4091,515,Q40,2
4092,515,Q129,3
4093,515,Q114_1,3
4094,515,Q15,4
4095,515,Q18,4
4096,516,Q50,2
4097,516,Q52,2
4098,516,Q107__1,3
4099,516,Q48,3
4100,516,Q114,5
4101,516,Q108__1,5
4102,517,Q132,1
4103,517,Q94,1
4104,517,Q91_1,1
4105,517,Q135,1
4106,517,Q91_2,2
4107,517,Q91_3,2
4108,517,Q95,2
4109,518,Q107,1
4110,518,Q9,2
4111,518,Q12,2
4112,518,Q8,4
4113,518,Q11,4
4114,519,Q107__1,2
4115,519,Q35,1
4116,519,Q111,1
4117,519,Q114,3
4118,519,Q108__1,3
4119,519,Q54_1,3
4120,519,Q54_2,3
4121,519,Q54_3,3
4122,519,Q54_4,3
4123,519,Q54_5,3
4124,519,Q120,5
4125,519,Q50,5
4126,520,Q137,1
4127,520,Q129,4
4128,520,Q116__1,4
4129,521,Q116__1,1
4130,521,Q137,1
4131,521,Q50,1
4132,521,Q52,2
4133,521,Q114_3,3
4134,521,Q107__1,3
4135,521,Q129,4
4136,521,Q114,4
4137,521,Q108__1,4
4138,521,Q48,4
4139,522,Q108,1
4140,522,Q141,1
4141,522,Q106_1,3
4142,522,Q106_2,3
4143,522,Q126,4
4144,522,Q130,5
4145,523,Q108,1
4146,523,Q141,1
4147,523,Q53_1,5
4148,523,Q53_2,5
4149,523,Q53_3,5
4150,523,Q53_4,5
4151,523,Q130,5
4152,523,Q106_2,5
4153,523,Q106_3,5
4154,523,Q126,5
4155,524,Q15,1
4156,524,Q40,3
4157,525,Q109,2
4158,525,Q131,1
4159,525,Q111,1
4160,525,Q134,2
4161,525,Q96,3
4162,525,Q37_1,3
4163,525,Q37_2,3
4164,525,Q37_3,3
4165,525,Q37_4,3
4166,525,Q37_5,3
4167,525,Q100,4
4168,525,Q104,4
4169,525,Q138,4
4170,525,Q120,4
4171,525,Q35,4
4172,526,Q53_4,3
4173,527,Q15,4
4174,527,Q24,4
4175,527,Q34,4
4176,527,Q40,5
4177,528,Q35,1
4178,528,Q111,1
4179,528,Q120,5
4180,529,Q109,2
4181,529,Q134,1
4182,529,Q138,1
4183,529,Q108,1
4184,529,Q141,1
4185,529,Q126,2
4186,529,Q131,3
4187,529,Q100,3
4188,529,Q102_1,3
4189,529,Q102_2,3
4190,529,Q102_3,3
4191,529,Q102_4,3
4192,529,Q104,4
4193,529,Q130,4
4194,530,Q135,4
4195,530,Q132,5
4196,530,Q91_1,5
4197,530,Q91_2,5
4198,530,Q91_3,5
4199,530,Q115,5
4200,531,Q137,1
4201,531,Q116__1,3
4202,531,Q129,5
4203,532,Q137,1
4204,532,Q53_1,3
4205,532,Q53_2,3
4206,532,Q53_3,3
4207,532,Q116__1,4
4208,532,Q129,5
4209,532,Q114_1,5
4210,533,Q53_2,1
4211,534,Q129,1
4212,534,Q114_1,1
4213,534,Q114_2,1
4214,534,Q114_3,1
4215,534,Q116__1,4
4216,534,Q137,4
4217,535,Q35,1
4218,535,Q111,1
4219,535,Q60,1
4220,535,Q7,2
4221,535,Q120,4
4222,535,Q3,4
4223,535,Q5,4
4224,535,Q6_1,4
4225,535,Q6_2,4
4226,535,Q6_3,4
4227,535,Q6_4,4
4228,536,Q109,2
4229,536,Q138,1
4230,536,Q108,1
4231,536,Q141,1
4232,536,Q100,4
4233,536,Q104,4
4234,536,Q126,4
4235,536,Q131,5
4236,536,Q130,5
4237,537,Q137,1
4238,537,Q116__1,4
4239,537,Q129,5
4240,538,Q137,1
4241,538,Q107__1,3
4242,538,Q116__1,4
4243,538,Q129,5
4244,538,Q114_1,5
4245,538,Q114_2,5
4246,538,Q114_3,5
4247,538,Q114,5
4248,538,Q108__1,5
4249,538,Q50,5
4250,538,Q54_1,5
4251,538,Q54_2,5
4252,538,Q54_3,5
4253,538,Q54_4,5
4254,538,Q54_5,5
4255,539,Q35,1
4256,539,Q111,1
4257,539,Q120,3
4258,539,Q48,3
4259,540,Q129,1
4260,540,Q116__1,1
4261,540,Q120,1
4262,540,Q35,1
4263,540,Q111,1
4264,540,Q137,4
4265,542,Q35,1
4266,542,Q111,1
4267,542,Q55,5
4268,542,Q120,5
4269,543,Q35,1
4270,543,Q111,1
4271,543,Q120,5
4272,544,Q35,1
4273,544,Q111,1
4274,544,Q107,1
4275,544,Q12,2
4276,544,Q120,3
4277,544,Q11,4
4278,544,Q8,5
4279,544,Q9,5
4280,545,Q5,4
4281,545,Q6_3,4
4282,545,Q60,4
4283,545,Q3,5
4284,545,Q6_1,5
4285,545,Q6_2,5
4286,545,Q6_4,5
4287,545,Q7,5
4288,546,Q108,1
4289,546,Q141,1
4290,546,Q35,1
4291,546,Q111,1
4292,546,Q126,2
4293,546,Q130,5
4294,546,Q106_2,5
4295,546,Q106_3,5
4296,546,Q120,5
4297,547,Q35,1
4298,547,Q111,1
4299,547,Q107__1,3
4300,547,Q48,4
4301,547,Q120,5
4302,547,Q114,5
4303,547,Q108__1,5
4304,548,Q35,1
4305,548,Q111,1
4306,548,Q120,3
4307,549,Q3,3
4308,549,Q6_3,3
4309,549,Q107__1,3
4310,549,Q54_1,3
4311,549,Q54_2,3
4312,549,Q54_3,3
4313,549,Q54_4,3
4314,549,Q54_5,3
4315,549,Q5,4
4316,549,Q7,4
4317,549,Q60,4
4318,549,Q48,4
4319,549,Q6_1,5
4320,549,Q6_2,5
4321,549,Q6_4,5
4322,549,Q114,5
4323,549,Q108__1,5
4324,549,Q50,5
4325,550,Q35,1
4326,550,Q111,1
4327,550,Q107__1,3
4328,550,Q48,4
4329,550,Q120,5
4330,550,Q114,5
4331,550,Q108__1,5
4332,551,Q53_3,1
4333,551,Q53_4,1
4334,551,Q53_1,3
4335,552,Q108,1
4336,552,Q141,1
4337,552,Q126,4
4338,552,Q130,5
4339,552,Q106_1,5
4340,553,Q104,1
4341,553,Q134,1
4342,553,Q138,1
4343,553,Q109,3
4344,553,Q96,3
4345,553,Q100,3
4346,553,Q131,4
4347,553,Q102_1,5
4348,553,Q102_3,5
4349,553,Q102_4,5
4350,554,Q120,4
4351,554,Q35,4
4352,554,Q37_1,4
4353,554,Q37_2,4
4354,554,Q37_3,4
4355,554,Q37_4,4
4356,554,Q37_5,4
4357,554,Q111,4
4358,555,Q15,1
4359,555,Q40,2
4360,556,Q15,1
4361,556,Q40,3
4362,556,Q55,4
4363,557,Q91_1,3
4364,557,Q132,4
4365,557,Q91_2,5
4366,557,Q91_3,5
4367,558,Q11,3
4368,558,Q8,4
4369,558,Q12,4
4370,558,Q107,4
4371,558,Q105,4
4372,558,Q106,4
4373,558,Q9,5
4374,559,Q137,1
4375,559,Q116__1,4
4376,559,Q129,5
4377,559,Q114_1,5
4378,559,Q114_2,5
4379,559,Q114_3,5
4380,560,Q108,1
4381,560,Q141,1
4382,560,Q53_1,5
4383,560,Q53_2,5
4384,560,Q53_3,5
4385,560,Q53_4,5
4386,560,Q55,5
4387,560,Q130,5
4388,560,Q106_1,5
4389,560,Q106_2,5
4390,560,Q106_3,5
4391,560,Q126,5
4392,561,Q137,1
4393,561,Q11,1
4394,561,Q107,1
4395,561,Q114_1,3
4396,561,Q114_2,3
4397,561,Q114_3,3
4398,561,Q129,4
4399,561,Q116__1,4
4400,561,Q8,4
4401,561,Q12,4
4402,561,Q9,5
4403,562,Q130,1
4404,562,Q106_2,1
4405,562,Q126,1
4406,562,Q110,1
4407,562,Q35,1
4408,562,Q111,1
4409,562,Q106_1,3
4410,562,Q108,4
4411,562,Q141,4
4412,562,Q120,4
4413,563,Q116__1,1
4414,563,Q137,1
4415,563,Q129,4
4416,563,Q114_2,5
4417,564,Q116__1,1
4418,564,Q137,1
4419,564,Q35,1
4420,564,Q111,1
4421,564,Q114_2,3
4422,564,Q114_3,3
4423,564,Q129,4
4424,564,Q120,5
4425,565,Q107__1,3
4426,565,Q48,3
4427,565,Q114,4
4428,565,Q108__1,5
4429,565,Q50,5
4430,565,Q54_1,5
4431,565,Q54_2,5
4432,565,Q54_3,5
4433,565,Q54_4,5
4434,565,Q54_5,5
4435,566,Q35,1
4436,566,Q111,1
4437,566,Q120,5
4438,567,Q108,1
4439,567,Q141,1
4440,567,Q137,1
4441,567,Q106_3,3
4442,567,Q116__1,4
4443,567,Q130,5
4444,567,Q106_1,5
4445,567,Q106_2,5
4446,567,Q126,5
4447,567,Q129,5
4448,567,Q114_1,5
4449,567,Q114_2,5
4450,567,Q114_3,5
4451,568,Q50,2
4452,568,Q52,2
4453,568,Q107__1,3
4454,568,Q48,3
4455,568,Q114,4
4456,568,Q108__1,4
4457,569,Q55,4
4458,570,Q8,2
4459,570,Q12,2
4460,570,Q105,3
4461,570,Q11,4
4462,570,Q107,4
4463,570,Q106,4
4464,570,Q9,5
4465,571,Q107__1,2
4466,571,Q53_1,1
4467,571,Q53_2,1
4468,571,Q53_3,1
4469,571,Q53_4,1
4470,571,Q48,4
4471,571,Q55,5
4472,571,Q114,5
4473,571,Q108__1,5
4474,571,Q50,5
4475,572,Q131,1
4476,572,Q109,1
4477,572,Q96,1
4478,572,Q100,1
4479,572,Q102_3,1
4480,572,Q102_4,1
4481,572,Q104,1
4482,572,Q114,1
4483,572,Q48,1
4484,572,Q54_1,1
4485,572,Q54_2,1
4486,572,Q54_5,1
4487,572,Q134,2
4488,572,Q54_4,2
4489,572,Q102_1,3
4490,572,Q108__1,3
4491,572,Q54_3,3
4492,572,Q107__1,4
4493,572,Q52,4
4494,573,Q53_2,1
4495,573,Q53_3,1
4496,573,Q12,1
4497,573,Q107,1
4498,573,Q55,2
4499,573,Q8,2
4500,573,Q11,2
4501,573,Q53_4,3
4502,573,Q9,3
4503,574,Q120,1
4504,574,Q35,1
4505,574,Q111,1
4506,575,Q106_2,1
4507,575,Q108,1
4508,575,Q141,1
4509,575,Q111,1
4510,575,Q35,4
4511,575,Q130,5
4512,575,Q106_1,5
4513,575,Q106_3,5
4514,575,Q126,5
4515,575,Q120,5
4516,575,Q37_1,5
4517,575,Q37_2,5
4518,575,Q37_3,5
4519,575,Q37_4,5
4520,575,Q37_5,5
4521,576,Q116__1,1
4522,576,Q137,1
4523,576,Q53_4,3
4524,576,Q114_3,3
4525,576,Q55,4
4526,576,Q129,4
4527,576,Q53_3,5
4528,577,Q137,1
4529,577,Q53_4,3
4530,577,Q116__1,4
4531,577,Q53_1,5
4532,577,Q53_2,5
4533,577,Q53_3,5
4534,577,Q129,5
4535,577,Q114_1,5
4536,577,Q114_2,5
4537,577,Q114_3,5
4538,578,Q116__1,1
4539,578,Q137,1
4540,578,Q129,4
4541,579,Q137,1
4542,579,Q116__1,4
4543,579,Q5,4
4544,579,Q6_3,4
4545,579,Q6_4,4
4546,579,Q7,4
4547,579,Q60,4
4548,579,Q129,5
4549,579,Q114_1,5
4550,579,Q114_2,5
4551,579,Q114_3,5
4552,579,Q3,5
4553,579,Q6_1,5
4554,579,Q6_2,5
4555,580,Q108,1
4556,580,Q141,1
4557,580,Q137,1
4558,580,Q126,3
4559,580,Q116__1,4
4560,580,Q130,5
4561,580,Q129,5
4562,580,Q114_1,5
4563,580,Q114_2,5
4564,580,Q114_3,5
4565,581,Q137,1
4566,581,Q129,4
4567,581,Q116__1,4
4568,582,Q35,1
4569,582,Q111,1
4570,582,Q107__1,3
4571,582,Q120,5
4572,582,Q114,5
4573,582,Q108__1,5
4574,582,Q50,5
4575,582,Q54_1,5
4576,582,Q54_2,5
4577,582,Q54_3,5
4578,582,Q54_4,5
4579,582,Q54_5,5
4580,583,Q108,1
4581,583,Q141,1
4582,583,Q48,3
4583,583,Q130,5
4584,583,Q106_1,5
4585,583,Q106_2,5
4586,583,Q106_3,5
4587,583,Q126,5
4588,583,Q114,5
4589,583,Q108__1,5
4590,583,Q50,5
4591,583,Q54_1,5
4592,583,Q54_2,5
4593,583,Q54_3,5
4594,583,Q54_4,5
4595,583,Q54_5,5
4596,584,Q137,1
4597,584,Q129,3
4598,584,Q116__1,3
4599,585,Q137,1
4600,585,Q114_1,3
4601,585,Q114_2,3
4602,585,Q114_3,3
4603,585,Q116__1,3
4604,585,Q107__1,3
4605,585,Q48,3
4606,585,Q114,4
4607,585,Q129,5
4608,585,Q108__1,5
4609,585,Q50,5
4610,586,Q108,1
4611,586,Q141,1
4612,586,Q48,2
4613,586,Q130,3
4614,586,Q106_1,3
4615,586,Q106_2,3
4616,586,Q106_3,3
4617,586,Q114,3
4618,586,Q107__1,3
4619,586,Q126,4
4620,586,Q108__1,4
4621,586,Q54_1,4
4622,586,Q54_2,4
4623,586,Q54_3,4
4624,586,Q54_4,4
4625,586,Q54_5,4
4626,586,Q50,5
4627,587,Q137,1
4628,587,Q107,1
4629,587,Q116__1,4
4630,587,Q129,5
4631,587,Q114_3,5
4632,587,Q8,5
4633,587,Q9,5
4634,587,Q11,5
4635,587,Q12,5
4636,588,Q126,1
4637,588,Q108,1
4638,588,Q141,1
4639,588,Q130,4
4640,589,Q108,1
4641,589,Q141,1
4642,589,Q137,1
4643,589,Q116__1,4
4644,589,Q130,5
4645,589,Q106_1,5
4646,589,Q106_2,5
4647,589,Q106_3,5
4648,589,Q126,5
4649,589,Q129,5
4650,590,Q137,1
4651,590,Q15,1
4652,590,Q116__1,4
4653,590,Q40,4
4654,590,Q129,5
4655,590,Q114_3,5
4656,591,Q107,1
4657,591,Q9,2
4658,591,Q8,3
4659,591,Q11,3
4660,591,Q12,3
4661,592,Q50,2
4662,592,Q48,3
4663,592,Q114,5
4664,592,Q108__1,5
4665,592,Q54_1,5
4666,592,Q54_2,5
4667,592,Q54_3,5
4668,592,Q54_4,5
4669,592,Q54_5,5
4670,593,Q91_2,2
4671,593,Q94,3
4672,593,Q91_1,3
4673,593,Q91_3,3
4674,593,Q95,3
4675,593,Q53_2,3
4676,593,Q132,4
4677,593,Q135,4
4678,593,Q115,4
4679,593,Q55,4
4680,594,Q107,1
4681,594,Q55,2
4682,594,Q11,2
4683,594,Q9,3
4684,594,Q8,4
4685,594,Q12,4
4686,595,Q12,1
4687,595,Q107,1
4688,595,Q11,3
4689,595,Q8,4
4690,595,Q9,5
4691,596,Q107__1,2
4692,596,Q48,2
4693,596,Q5,4
4694,596,Q60,4
4695,596,Q54_1,4
4696,596,Q3,5
4697,596,Q6_1,5
4698,596,Q6_2,5
4699,596,Q6_3,5
4700,596,Q6_4,5
4701,596,Q7,5
4702,596,Q114,5
4703,596,Q108__1,5
4704,596,Q50,5
4705,596,Q54_2,5
4706,596,Q54_3,5
4707,596,Q54_4,5
4708,596,Q54_5,5
4709,597,Q107,1
4710,597,Q8,2
4711,597,Q11,2
4712,597,Q53_2,3
4713,597,Q53_3,3
4714,597,Q55,4
4715,597,Q12,4
4716,597,Q53_1,5
4717,597,Q9,5
4718,598,Q130,1
4719,598,Q106_1,1
4720,598,Q106_2,1
4721,598,Q126,1
4722,598,Q110,1
4723,598,Q106_3,3
4724,598,Q108,4
4725,598,Q141,4
4726,599,Q107__1,3
4727,599,Q48,3
4728,599,Q114,5
4729,599,Q108__1,5
4730,599,Q50,5
4731,599,Q54_1,5
4732,599,Q54_2,5
4733,599,Q54_3,5
4734,599,Q54_4,5
4735,599,Q54_5,5
4736,600,Q107__1,2
4737,600,Q50,2
4738,600,Q52,2
4739,600,Q35,1
4740,600,Q111,1
4741,600,Q120,3
4742,600,Q114,3
4743,600,Q108__1,3
4744,600,Q54_1,3
4745,600,Q54_2,3
4746,600,Q54_3,3
4747,600,Q54_4,3
4748,600,Q54_5,3
4749,601,Q12,1
4750,601,Q107,1
4751,601,Q53_3,3
4752,601,Q53_4,3
4753,601,Q11,3
4754,601,Q53_1,5
4755,601,Q53_2,5
4756,601,Q55,5
4757,601,Q8,5
4758,601,Q9,5
4759,602,Q5,4
4760,602,Q60,4
4761,602,Q3,5
4762,602,Q6_1,5
4763,602,Q6_2,5
4764,602,Q6_4,5
4765,602,Q7,5
4766,603,Q53_2,5
4767,603,Q53_4,5
4768,603,Q55,5
4769,604,Q53_1,3
4770,604,Q53_2,3
4771,604,Q53_3,3
4772,604,Q53_4,3
4773,604,Q55,3
4774,605,Q35,1
4775,605,Q111,1
4776,605,Q120,5
4777,606,Q50,2
4778,606,Q52,2
4779,606,Q111,1
4780,606,Q107__1,3
4781,606,Q35,4
4782,606,Q48,4
4783,606,Q120,5
4784,606,Q37_1,5
4785,606,Q37_2,5
4786,606,Q37_4,5
4787,606,Q37_5,5
4788,606,Q114,5
4789,606,Q108__1,5
4790,606,Q54_1,5
4791,607,Q135,1
4792,607,Q60,1
4793,607,Q132,3
4794,607,Q95,3
4795,607,Q3,3
4796,607,Q7,3
4797,607,Q94,4
4798,607,Q5,4
4799,607,Q91_1,5
4800,607,Q91_2,5
4801,607,Q91_3,5
4802,607,Q6_1,5
4803,607,Q6_2,5
4804,607,Q6_3,5
4805,607,Q6_4,5
4806,608,Q108,1
4807,608,Q141,1
4808,608,Q137,1
4809,608,Q126,3
4810,608,Q116__1,3
4811,608,Q130,4
4812,608,Q129,4
4813,609,Q108,1
4814,609,Q141,1
4815,609,Q94,3
4816,609,Q91_1,3
4817,609,Q91_2,3
4818,609,Q91_3,3
4819,609,Q135,4
4820,609,Q126,4
4821,609,Q132,5
4822,609,Q115,5
4823,609,Q130,5
4824,609,Q106_1,5
4825,609,Q106_2,5
4826,609,Q106_3,5
4827,610,Q53_2,3
4828,610,Q53_4,3
4829,610,Q55,4
4830,611,Q111,1
4831,611,Q37_1,3
4832,611,Q107__1,3
4833,611,Q48,3
4834,611,Q120,4
4835,611,Q35,4
4836,611,Q114,4
4837,611,Q108__1,4
4838,611,Q54_1,4
4839,611,Q54_2,4
4840,611,Q54_4,4
4841,611,Q54_5,4
4842,611,Q54_3,5
4843,612,Q108,1
4844,612,Q141,1
4845,612,Q35,1
4846,612,Q111,1
4847,612,Q130,4
4848,612,Q120,4
4849,612,Q126,5
4850,613,Q35,1
4851,613,Q111,1
4852,613,Q55,4
4853,613,Q120,5
4854,614,Q34,1
4855,614,Q40,4
4856,614,Q15,4
4857,614,Q36_1,4
4858,614,Q18,5
4859,614,Q36_2,5
4860,615,Q9,2
4861,615,Q11,2
4862,615,Q12,2
4863,615,Q48,2
4864,615,Q8,3
4865,615,Q114,3
4866,615,Q107__1,3
4867,615,Q108__1,3
4868,615,Q54_1,3
4869,615,Q54_2,3
4870,615,Q54_3,3
4871,615,Q54_5,3
4872,615,Q107,4
4873,615,Q105,4
4874,615,Q106,4
4875,615,Q54_4,4
4876,615,Q50,5
4877,616,Q107__1,3
4878,616,Q53_1,5
4879,616,Q53_2,5
4880,616,Q53_3,5
4881,616,Q53_4,5
4882,616,Q55,5
4883,616,Q114,5
4884,616,Q108__1,5
4885,616,Q50,5
4886,616,Q54_1,5
4887,616,Q54_2,5
4888,616,Q54_3,5
4889,616,Q54_4,5
4890,616,Q54_5,5
4891,617,Q135,1
4892,617,Q95,2
4893,617,Q91_1,3
4894,617,Q91_2,3
4895,617,Q91_3,3
4896,617,Q132,4
4897,618,Q35,1
4898,618,Q111,1
4899,618,Q60,1
4900,618,Q5,3
4901,618,Q6_3,3
4902,618,Q6_1,4
4903,618,Q6_4,4
4904,618,Q120,5
4905,618,Q3,5
4906,618,Q6_2,5
4907,618,Q7,5
4908,619,Q108,1
4909,619,Q141,1
4910,619,Q107,1
4911,619,Q9,2
4912,619,Q12,3
4913,619,Q130,4
4914,619,Q126,4
4915,619,Q8,4
4916,619,Q11,4
4917,620,Q55,5
4918,621,Q6_3,3
4919,621,Q55,4
4920,621,Q5,4
4921,621,Q60,4
4922,621,Q53_1,5
4923,621,Q53_2,5
4924,621,Q53_3,5
4925,621,Q3,5
4926,621,Q6_1,5
4927,621,Q6_2,5
4928,621,Q6_4,5
4929,621,Q7,5
4930,622,Q108,1
4931,622,Q141,1
4932,622,Q55,2
4933,622,Q53_3,3
4934,622,Q53_4,3
4935,622,Q130,5
4936,622,Q126,5
4937,623,Q137,1
4938,623,Q55,3
4939,623,Q129,3
4940,623,Q114_3,3
4941,623,Q116__1,3
4942,623,Q53_1,5
4943,624,Q137,1
4944,624,Q15,1
4945,624,Q129,4
4946,624,Q116__1,4
4947,624,Q40,4
4948,625,Q53_1,5
4949,625,Q53_2,5
4950,625,Q53_3,5
4951,625,Q53_4,5
4952,626,Q116__1,1
4953,626,Q137,1
4954,626,Q114_2,3
4955,626,Q114_3,3
4956,626,Q129,4
4957,628,Q5,4
4958,628,Q60,4
4959,628,Q3,5
4960,628,Q6_1,5
4961,628,Q6_2,5
4962,628,Q6_3,5
4963,628,Q6_4,5
4964,628,Q7,5
4965,629,Q35,1
4966,629,Q111,1
4967,629,Q120,5
4968,630,Q137,1
4969,630,Q129,4
4970,630,Q116__1,4
4971,631,Q137,1
4972,631,Q129,4
4973,631,Q116__1,4
4974,632,Q15,1
4975,632,Q40,4
4976,633,Q15,1
4977,633,Q40,3
4978,634,Q137,1
4979,634,Q53_2,3
4980,634,Q53_3,3
4981,634,Q116__1,3
4982,634,Q129,4
4983,634,Q114_1,5
4984,634,Q114_2,5
4985,634,Q114_3,5
4986,635,Q11,1
4987,635,Q105,3
4988,635,Q8,4
4989,635,Q12,4
4990,635,Q107,4
4991,635,Q106,4
4992,635,Q9,5
4993,636,Q109,2
4994,636,Q104,1
4995,636,Q138,1
4996,636,Q100,4
4997,636,Q134,4
4998,636,Q5,4
4999,636,Q60,4
5000,636,Q131,5
5001,636,Q102_1,5
5002,636,Q102_2,5
5003,636,Q102_3,5
5004,636,Q102_4,5
5005,636,Q3,5
5006,636,Q6_1,5
5007,636,Q6_2,5
5008,636,Q6_3,5
5009,636,Q6_4,5
5010,636,Q7,5
5011,637,Q108,1
5012,637,Q141,1
5013,637,Q130,5
5014,637,Q106_1,5
5015,637,Q106_2,5
5016,637,Q106_3,5
5017,637,Q126,5
5018,638,Q53_3,3
5019,638,Q5,3
5020,638,Q3,4
5021,638,Q6_3,4
5022,638,Q60,4
5023,638,Q6_1,5
5024,638,Q6_2,5
5025,638,Q6_4,5
5026,638,Q7,5
5027,639,Q53_1,1
5028,639,Q53_2,1
5029,639,Q53_3,1
5030,639,Q55,4
5031,640,Q137,1
5032,640,Q116__1,4
5033,640,Q53_1,5
5034,640,Q53_2,5
5035,640,Q53_3,5
5036,640,Q53_4,5
5037,640,Q129,5
5038,641,Q35,1
5039,641,Q111,1
5040,641,Q129,4
5041,641,Q116__1,4
5042,641,Q137,4
5043,641,Q120,4
5044,642,Q120,1
5045,642,Q111,1
5046,642,Q12,2
5047,642,Q11,3
5048,642,Q35,4
5049,642,Q37_1,4
5050,642,Q37_2,4
5051,642,Q37_3,4
5052,642,Q37_4,4
5053,642,Q37_5,4
5054,642,Q8,4
5055,642,Q107,4
5056,642,Q105,4
5057,642,Q106,4
5058,642,Q9,5
5059,643,Q108,1
5060,643,Q141,1
5061,643,Q48,1
5062,643,Q52,2
5063,643,Q107__1,3
5064,643,Q114,4
5065,643,Q130,5
5066,643,Q106_1,5
5067,643,Q126,5
5068,643,Q108__1,5
5069,644,Q3,3
5070,644,Q5,4
5071,644,Q6_1,4
5072,644,Q6_2,4
5073,644,Q6_3,4
5074,644,Q6_4,4
5075,644,Q60,4
5076,644,Q7,5
5077,645,Q107__1,3
5078,645,Q48,3
5079,645,Q55,4
5080,645,Q114,4
5081,645,Q108__1,5
5082,645,Q50,5
5083,645,Q54_1,5
5084,645,Q54_2,5
5085,645,Q54_3,5
5086,645,Q54_4,5
5087,645,Q54_5,5
5088,646,Q137,1
5089,646,Q116__1,3
5090,646,Q5,3
5091,646,Q7,4
5092,646,Q60,4
5093,646,Q129,5
5094,646,Q114_1,5
5095,646,Q114_2,5
5096,646,Q114_3,5
5097,646,Q3,5
5098,646,Q6_1,5
5099,646,Q6_2,5
5100,646,Q6_3,5
5101,646,Q6_4,5
5102,647,Q116__1,1
